	selection	cdr_title_num	cdr_track_num	composer_name	artist_name	track_name	track_id	popularity	year_rec	danceability	energy	valence	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	tempo	norm_energy	norm_valence	quadrant	num_users	1	2	3	4	tenderness	sadness	joy	transcendence	power	tension	fear	peace	bitterness	anger	surprise	txt_free	txt_quad	txt_mood	pref	fam
798	africa	KEX1229	KEX1229-0010	Samba Touré	not found	Goye	4nRkqq1JELZOCJbL3GZa34	1	                         2009-08-24	0.663	0.599	0.825	0	-13.222	1	0.114	0.262	0.000112	0.122	88.341	0.421165799356895	0.806689320353269	1	12.0	1.0	2.0	5.0	4.0	1.0	3.0	0.0	3.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	ceremonial amargura tensió Asombro alegre	Minor_mode Harmony Slow_tempo Slow_tempo Articulation_of_notes Minor_mode Associations_to_a_thought Associations_to_a_thought Slow_tempo Want_to_dance_or_move Articulation_of_notes Music_is_stimulating Changes_in_sound_level Note_durations DissonanceDissonance Melody_contour Slow_tempo Minor_mode Consonance Consonance Harmony Associations_to_a_thought Articulation_of_notes Keep_beat_with_fingers_or_feet Dissonance Dissonance Left_me_in_awe Dissonance	Minor_mode Lyrics Facial_expressions Expectations_or_anticipations Emotion_is_contagious Associations_to_a_thought Melody_contour Visualize_a_mental_image Dissonance Dissonance Tempo_variability Dissonance	0.08326394671107411	0.0
799	africa	HEX5421	HEX5421-0009	Fatou Guewel	not found	Mooda	05lArncCXvMB7f95cDRVTi	8	                         1998-06-01	0.588	0.804	0.913	2	-6.509	1	0.0558	0.638	0.0459	0.0497	103.12	1.31770572773791	1.22419427882356	1	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	festiva	High_sound_level Harmony Articulation_of_notes Keep_beat_with_fingers_or_feet Feel_pleasure Articulation_of_notes High_sound_level Want_to_dance_or_move Harmony Fast_tempo Fast_tempoMelody_contour High_sound_level Feel_pleasure Consonance Harmony Keep_beat_with_fingers_or_feet Harmony Melody_contour High_sound_level	Feel_like_singing Want_to_dance_or_move Music_is_stimulating Feel_pleasure Keep_beat_with_fingers_or_feet Emotion_is_contagious Harmony Emotion_is_contagious Articulation_of_notes me recuerda al verano	0.5706134094151213	0.14265335235378032
800	africa	HEX5372	HEX5372-0002	Kiné Lam	not found	Souma Sagnone	4Q6mVT6p581Y3n5L00pwWW	1	1996	0.77	0.863	0.724	11	-7.855	0	0.0571	0.141	0.0261	0.186	121.506	1.57573429249147	0.327507493018045	1	8.0	8.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Consonance Timbre Want_to_dance_or_move Articulation_of_notes Fast_tempo Keep_beat_with_fingers_or_feet Articulation_of_notes Fast_tempo Want_to_dance_or_move Fast_tempo Want_to_dance_or_moveMajor_mode Keep_beat_with_fingers_or_feet Feel_like_singing High_sound_level Keep_beat_with_fingers_or_feet Consonance Harmony Want_to_dance_or_move Melody_contour Consonance	Music_is_stimulating Melody_contour Feel_like_singing Keep_beat_with_fingers_or_feet Feel_like_singing Keep_beat_with_fingers_or_feet Want_to_dance_or_move Harmony Keep_beat_with_fingers_or_feet	0.7490636704119851	0.12484394506866417
801	africa	HEX6794	HEX6794-0014	Oumou Dioubate	not found	Akafo	0rWM5wpSlXxVufYX6gmgsJ	23	                         1997-01-01	0.771	0.765	0.72	11	-5.501	0	0.0516	0.274	0.0	0.0836	113.377	1.1471444730703	0.308529994905758	1	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		Feel_pleasure Harmony Note_durations Keep_beat_with_fingers_or_feet Fast_tempo Articulation_of_notes Want_to_dance_or_move Articulation_of_notes Fast_tempoHigh_sound_level Melody_contour Major_mode Fast_tempo Consonance Want_to_dance_or_move Harmony Consonance	Articulation_of_notes Emotion_is_contagious Music_is_stimulating Want_to_dance_or_move Fast_tempo Emotion_is_contagious Harmony Feel_like_singing Want_to_dance_or_move Melody_contour Want_to_dance_or_move	0.7132667617689016	0.14265335235378032
802	africa	KEX1447	KEX1447-0003	Kandia Kouyate	not found	Kassi Doundo	6exS6oFxPzvlu9TdC1AipK	2	                         2015-01-01	0.642	0.738	0.512	4	-7.966	1	0.0862	0.531	1.89e-05	0.108	113.98	1.02906360445426	-0.67829990693312	2	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0		Changes_in_sound_level Melody_contour Goosebumps_or_chillsChanges_in_sound_level Lyrics	Changes_in_sound_level Emotion_is_contagious	0.49751243781094534	0.0
803	africa	KEX0561	KEX0561-0002	Ali Farka Touré	not found	Allah Uya	5GhrRWZZez52XUAlZ3aHRE	28	                         1999-01-01	0.607	0.545	0.577	4	-11.564	1	0.107	0.873	0.00914	0.132	86.39	0.185004062124824	-0.36991556260847	2	7.0	5.0	0.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	danza sorpresa sorpresa alegría	Memories_of_somebody/something Harmony Slow_tempo Articulation_of_notes Melody_contour Harmony Articulation_of_notes Fast_tempo Melody_contour Feel_like_singing Fast_tempoMemories_of_somebody/something Feel_like_singing Articulation_of_notes Harmony Consonance Keep_beat_with_fingers_or_feet Note_durations Feel_like_singing Changes_in_sound_level Keep_beat_with_fingers_or_feet Music_is_stimulating	Memories_of_somebody/something Consonance Articulation_of_notes Keep_beat_with_fingers_or_feet Emotion_is_contagious High_sound_level Emotion_is_contagious Keep_beat_with_fingers_or_feet Feel_like_singing Keep_beat_with_fingers_or_feet Want_to_dance_or_move	0.42796005706134094	0.14265335235378032
804	africa	KEX1434	KEX1434-0004	Bassekou Kouyate	not found	Ayé Sira Bla	313OGD3ZgcMNSW78MIgLU2	6	                         2015-04-24	0.666	0.874	0.601	10	-4.11	0	0.0358	0.0318	0.0781	0.368	124.413	1.62384131303874	-0.256050573934754	2	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		Changes_in_sound_level Fast_tempo High_sound_level Articulation_of_notesChanges_in_sound_level Harmony Lyrics	Changes_in_sound_level Keep_beat_with_fingers_or_feet	0.9950248756218907	0.0
805	africa	KEX1420	KEX1420-0013	Mamy Kanoute	not found	Khontéla	2soB0LBJUMAn4u7mtLstAp	0	                         2014-06-03	0.594	0.662	0.463	11	-6.858	0	0.0416	0.733	0.0115	0.119	93.941	0.696687826127645	-0.910774258808625	2	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		Fast_tempo Melody_contour High_sound_levelFast_tempo Harmony Major_mode	Fast_tempo Keep_beat_with_fingers_or_feet	0.9950248756218907	0.49751243781094534
806	africa	HEX14006	HEX14006-0002	Oumou Sangaré	Tony Allen	Yere faga	2TdpGmTV28dk9XPJhHq1h1	35	                         2017-05-19	0.738	0.728	0.547	7	-6.949	1	0.0392	0.393	0.000199	0.409	104.989	0.985329949411288	-0.512246798450616	2	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		Fast_tempo Keep_beat_with_fingers_or_feetConsonance	Emotion_is_contagious Feel_like_singing	0.9900990099009901	0.0
807	africa	HEX13214	HEX13214-0001	Baaba Maal	not found	Fulani Rock	67RnI3Syy4piPmtHKS5F9d	17	                         2016-01-15	0.648	0.6	0.0827	1	-7.264	0	0.0826	0.0834	0.00245	0.114	128.961	0.425539164861193	-2.71505989183423	2	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	ritmica	High_sound_level Fast_tempoConsonance Expectations_or_anticipations	Emotion_is_contagious Timbre	0.9900990099009901	0.0
808	africa	KEX1229	KEX1229-0008	Samba Touré	not found	Goye Kurya	4WIzFllB9InVYo0XsuUbZI	1	                         2009-08-24	0.72	0.668	0.604	10	-10.206	0	0.039	0.0944	0.00292	0.0779	102.924	0.722928019153431	-0.241817450350539	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
809	africa	KEX1420	KEX1420-0005	Mamy Kanoute	not found	Daakan	7yMbwGcQpjvuMFDh0XYIlV	0	                         2014-06-03	0.621	0.603	0.614	2	-7.847	1	0.0609	0.702	4.15e-05	0.0957	87.812	0.438659261374086	-0.194373705069824	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
810	africa	KEX1420	KEX1420-0012	Mamy Kanoute	not found	Mousso Lou	32sUdQ1KHoaRXbhSat6r9t	0	                         2014-06-03	0.679	0.773	0.633	11	-7.646	0	0.0742	0.557	0.00692	0.355	146.893	1.18213139710468	-0.104230589036465	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
811	africa	KEX1325	KEX1325-0006	Sory Kandia Kouyaté	not found	Fouaba	7zYSB0n7ory2hZW2aokynA	1	                         1999-01-01	0.605	0.787	0.601	4	-1.959	1	0.0348	0.725	0.0274	0.0825	104.645	1.24335851416485	-0.256050573934754	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
812	africa	KEX1238	KEX1238-0003	Kandia Kouyate	not found	Bouka	652pCTWaUT7h0VSZTVRR8D	3	                         1993-01-01	0.712	0.534	0.481	5	-6.568	1	0.0341	0.815	8.56e-05	0.0984	126.621	0.13689704157755	-0.825375517303337	2	8.0	4.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	Agresiva	High_sound_level Changes_in_sound_level Articulation_of_notes Note_durations Articulation_of_notes Articulation_of_notes High_sound_level Music_is_stimulating Changes_in_sound_level Melody_contour Changes_in_sound_level Melody_contour Note_durations TimbreMinor_mode Melody_contour Changes_in_sound_level Articulation_of_notes Consonance Melody_contour Expectations_or_anticipations Timbre Facial_expressions Articulation_of_notes Associations_to_a_thought	Articulation_of_notes Facial_expressions Facial_expressions Articulation_of_notes Emotion_is_contagious Harmony Visualize_a_mental_image Harmony Memories_of_somebody/something Articulation_of_notes	0.37453183520599254	0.12484394506866417
813	africa	HEX1240	HEX1240-0001	Nahawa Doumbia	not found	Djina Mousso	7BX9k8fhSdv0QSGJxuB2d7	3	                         1987-01-01	0.748	0.555	0.512	4	-13.648	0	0.0766	0.251	0.00294	0.264	119.721	0.2287377171678	-0.67829990693312	2	8.0	7.0	0.0	0.0	1.0	1.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	celebración	Changes_in_sound_level Want_to_dance_or_move Articulation_of_notes Harmony Articulation_of_notes Articulation_of_notes Fast_tempo Associations_to_a_thought Fast_tempo HarmonyMajor_mode Melody_contour Major_mode Articulation_of_notes Harmony Melody_contour Associations_to_a_thought Articulation_of_notes Major_mode	Lyrics Feel_like_singing Want_to_dance_or_move Articulation_of_notes Keep_beat_with_fingers_or_feet Associations_to_a_thought Harmony Harmony	0.6242197253433208	0.12484394506866417
814	africa	KEX1440	KEX1440-0001	Seckou Keita	not found	Rewmi	6Wf42mzo2lJxy6mF1svY8g	2	                         2012-10-08	0.597	0.625	0.63	7	-10.391	0	0.103	0.715	0.000267	0.0639	139.343	0.534873302468633	-0.118463712620679	2	11.0	5.0	0.0	2.0	4.0	3.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	ceremonial pacifica cansament Alegría	Slow_tempo Slow_tempo Articulation_of_notes rythm Articulation_of_notes Fast_tempo Fast_tempo Changes_in_sound_level Timbre Timbre Conditioned Consonance Changes_in_sound_levelFeel_like_singing Melody_contour Major_mode rythm Harmony Facial_expressions Harmony Keep_beat_with_fingers_or_feet Articulation_of_notes Dissonance Changes_in_sound_level Left_me_in_awe	Harmony Harmony Feel_like_singing rythm Consonance Major_mode Facial_expressions Melody_contour Want_to_dance_or_move Articulation_of_notes Conditioned Feel_like_singing	0.36330608537693004	0.09082652134423251
815	africa	JK54106	JK54106-0003	Mory Kanté	not found	Mankene	7qpBGGHEVrl8NrovttQC14	9	                         1990-01-01	0.698	0.544	0.553	3	-12.053	1	0.026	0.0956	5.96e-05	0.38	97.125	0.180630696620526	-0.483780551282188	2	11.0	8.0	1.0	1.0	1.0	0.0	0.0	4.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	1.0	ceremonia alegre fuerza Admiración	Want_to_dance_or_move Articulation_of_notes Slow_tempo Articulation_of_notes Articulation_of_notes Keep_beat_with_fingers_or_feet Conditioned Slow_tempo Keep_beat_with_fingers_or_feet Want_to_dance_or_move Music_is_stimulating Harmony Want_to_dance_or_move Fast_tempo Changes_in_sound_level Keep_beat_with_fingers_or_feet High_sound_levelConsonance Minor_mode Articulation_of_notes Consonance Harmony Keep_beat_with_fingers_or_feet Melody_contour Articulation_of_notes Keep_beat_with_fingers_or_feet Want_to_dance_or_move Emotion_is_contagious Lyrics Left_me_in_awe Melody_contour Keep_beat_with_fingers_or_feet Fast_tempo	Keep_beat_with_fingers_or_feet Visualize_a_mental_image Articulation_of_notes Emotion_is_contagious Keep_beat_with_fingers_or_feet Harmony Melody_contour Note_durations Visualize_a_mental_image Emotion_is_contagious Emotion_is_contagious Emotion_is_contagious Keep_beat_with_fingers_or_feet Want_to_dance_or_move	0.6357856494096277	0.0
816	africa	HEX13650	HEX13650-0012	Dawda Jobarteh	not found	Kanoo	7xVufW28g4qYZ5Yjx8ogVv	1	                         2016-10-14	0.591	0.922	0.273	5	-9.242	0	0.403	0.678	0.377	0.511	113.965	1.83376285724503	-1.81220541914222	2	8.0	8.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0		Want_to_dance_or_move Feel_pleasure Articulation_of_notes Fast_tempo Fast_tempo Feel_like_singing Articulation_of_notes Emotion_is_contagious Fast_tempo Fast_tempo Changes_in_sound_levelEmotion_is_contagious Melody_contour High_sound_level Fast_tempo Keep_beat_with_fingers_or_feet Emotion_is_contagious Articulation_of_notes Want_to_dance_or_move Emotion_is_contagious	Articulation_of_notes Visualize_a_mental_image Want_to_dance_or_move Fast_tempo Emotion_is_contagious Emotion_is_contagious Articulation_of_notes Want_to_dance_or_move Changes_in_sound_level	0.6242197253433208	0.12484394506866417
817	africa	KEX1110	KEX1110-0013	Bassekou Kouyate	Ngoni ba	Lament for Ali Farka	6NzhUKCZNIOTCY5maTeHVk	11	                         2007-03-09	0.588	0.243	0.447	0	-10.962	0	0.0596	0.863	0.124	0.117	61.025	-1.13575232017306	-0.986684251257769	3	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		Slow_tempo Low_sound_levelMinor_mode	Emotion_is_contagious	0.0	0.0
818	africa	KEX1447	KEX1447-0005	Kandia Kouyate	not found	Dakolo	5EY7EpFvKOQLViJqrSZ4uo	2	                         2015-01-01	0.724	0.33	0.347	1	-9.94	1	0.0976	0.702	4.75e-05	0.0877	103.866	-0.755269521299165	-1.46112170406492	3	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0		Changes_in_sound_level Melody_contour Changes_in_sound_levelChanges_in_sound_level Dissonance	Changes_in_sound_level Emotion_is_contagious	0.49751243781094534	0.49751243781094534
819	africa	KEX0147	KEX0147-0006	Ali Farka Touré	not found	Hawa Dolo	5uNXOx7auzxRN1ZJRoY6wr	13	                         1992-06-15	0.567	0.167	0.321	0	-15.94	1	0.0462	0.847	0.386	0.0651	161.681	-1.46812809849968	-1.58447544179478	3	3.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	ritual	Minor_mode Low_sound_level Slow_tempo Note_durationsMinor_mode Harmony Major_mode Harmony	Minor_mode Emotion_is_contagious Melody_contour Changes_in_sound_level	0.6644518272425249	0.0
820	africa	KEX0956	KEX0956-0015	Ali Farka Touré	not found	Petenere	26d1FLw0W81ik0KChrTiYg	8	                         2004-01-01	0.691	0.418	0.58	9	-9.95	0	0.0537	0.566	0.262	0.123	99.024	-0.370413356920974	-0.355682439024256	3	3.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	frustración	Keep_beat_with_fingers_or_feet High_sound_level Slow_tempo Low_sound_level Low_sound_level Slow_tempoFeel_like_singing Feel_pleasure Harmony Dissonance Articulation_of_notes	Consonance Feel_pleasure Minor_mode Goosebumps_or_chills	0.0	0.0
821	africa	KEX1172	KEX1172-0002	Tata Dindin Jobarteh	not found	Tunga Tè	08X2xorkalkZHa59GMNDaa	0	                         2014-07-31	0.811	0.468	0.27	11	-12.767	0	0.0363	0.0958	0.626	0.0954	116.026	-0.151745081706093	-1.82643854272643	3	3.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		Articulation_of_notes Fast_tempo Keep_beat_with_fingers_or_feet Articulation_of_notes Keep_beat_with_fingers_or_feetArticulation_of_notes Lyrics Articulation_of_notes Harmony Consonance	Articulation_of_notes Feel_like_singing Feel_pleasure Memories_of_somebody/something	0.33222591362126247	0.0
822	africa	KEX1259	KEX1259-0007	Ballaké Sissoko	Vincent Segal	Regret - À Kader Barry	5bcoqjPG8Z4696tp0AkPYa	19	                         2009-10-12	0.594	0.183	0.558	0	-14.535	1	0.0414	0.913	0.0138	0.106	157.325	-1.39815425043091	-0.46005867864183	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
823	africa	KEX1447	KEX1447-0007	Kandia Kouyate	not found	Tiè Faring	6IiieQBuw5SdTITGPNT974	2	                         2015-01-01	0.702	0.41	0.554	1	-9.971	1	0.103	0.495	2.97e-06	0.0795	104.731	-0.405400280955355	-0.479036176754116	3	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	relajante	Changes_in_sound_levelLeft_me_in_awe	Harmony	0.9900990099009901	0.0
824	africa	KEX0214	KEX0214-0001	Amadu Bansang Jobarteh	not found	Tabara	2yL6JbHH2AT8yFuiNNyznc	2	                         2015-06-02	0.563	0.158	0.121	2	-19.668	0	0.0475	0.689	0.757	0.256	112.324	-1.50748838803836	-2.53335034740909	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
825	africa	KEX1472	KEX1472-0012	Ibrahim Traoré	not found	Woyika	16BsS63VeJ1m6NwffqxpJy	1	                         2016-04-01	0.618	0.259	0.455	1	-14.511	0	0.221	0.125	6.16e-06	0.111	99.243	-1.0657784721043	-0.948729255033197	3	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	frenesí	Slow_tempoHarmony	Note_durations	0.0	0.0
826	africa	KEX0252	KEX0252-0005	Lansine Diabate	Bintan Kouyate	Simbon	3TqAlRJ0smaIdESwakd4wc	0	1994	0.56	0.0978	0.573	3	-20.361	0	0.0657	0.954	0.0191	0.0641	155.205	-1.77076499139707	-0.388893060720757	3	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	stressing tristeza Intensa	High_sound_level Articulation_of_notes Changes_in_sound_levelAssociations_to_a_thought Harmony Emotion_is_contagious	Visualize_a_mental_image Articulation_of_notes High_sound_level	0.33222591362126247	0.0
827	africa	KEX1218	KEX1218-0011	Kady Diarra	not found	Baobab	2EjLncjs3NTF8x6Ib31LGx	0	                         2009-11-06	0.583	0.328	0.48	5	-8.353	1	0.0332	0.856	0.0	0.221	104.125	-0.76401625230776	-0.830119891831409	3	21.0	8.0	0.0	4.0	9.0	3.0	3.0	3.0	4.0	3.0	0.0	0.0	2.0	1.0	0.0	2.0	ceremonial tranquilitat triste liberación relaxing tranquilidad Raro Asombro nostalgia tribal antreibend tristeza Familia	Consonance Slow_tempo Articulation_of_notes Want_to_dance_or_move Tempo_variability Articulation_of_notes Articulation_of_notes Slow_tempo Facial_expressions Articulation_of_notes Consonance Slow_tempo Harmony Changes_in_sound_level Melody_contour Associations_to_a_thought Feel_pleasure Associations_to_a_thought Changes_in_sound_level Articulation_of_notes Dissonance Emotion_is_contagious Emotion_is_contagious Melody_contour Changes_in_sound_level Slow_tempo Facial_expressionsFeel_like_singing Harmony Melody_contour Fast_tempo Articulation_of_notes Harmony Keep_beat_with_fingers_or_feet Harmony Emotion_is_contagious Slow_tempo Harmony Music_is_stimulating Harmony Major_mode Left_me_in_awe Harmony Dissonance Note_durations Visualize_a_mental_image Memories_of_somebody/something Feel_pleasure Vibrato Fast_tempo Dissonance Emotion_is_contagious	Conditioned Goosebumps_or_chills Feel_like_singing Expectations_or_anticipations Minor_mode Melody_contour Associations_to_a_thought Melody_contour Consonance Emotion_is_contagious Visualize_a_mental_image Melody_contour Articulation_of_notes Left_me_in_awe Conditioned Melody_contour Lyrics Expectations_or_anticipations Visualize_a_mental_image Visualize_a_mental_image Associations_to_a_thought Harmony Memories_of_somebody/something	0.5711565920990004	0.0
828	africa	KEX0561	KEX0561-0004	Ali Farka Touré	not found	Saukare	6IRsrmmQZ2VyTqIJaFrC1S	15	                         1999-01-01	0.576	0.263	0.355	3	-17.668	1	0.142	0.891	0.0504	0.313	112.095	-1.04828501008711	-1.42316670784035	3	16.0	6.0	2.0	5.0	3.0	0.0	4.0	2.0	2.0	3.0	1.0	1.0	1.0	1.0	0.0	1.0	Alegría tradición desubicado temor Raro confusión Excitante religious 愉快	Low_sound_level Note_durations Slow_tempo Feel_like_singing Articulation_of_notes Melody_contour Associations_to_a_thought Articulation_of_notes Slow_tempo Changes_in_sound_level Me recuerda específicamente a bailes que se realizan en ceremonias asiáticas. Dissonance Timbre Slow_tempo Changes_in_sound_level High_sound_level Changes_in_sound_level Conditioned Slow_tempoDissonance Minor_mode Articulation_of_notes Harmony Feel_like_singing Harmony Dissonance Goosebumps_or_chills Melody_contour Timbre Articulation_of_notes Keep_beat_with_fingers_or_feet Left_me_in_awe Memories_of_somebody/something Dissonance Changes_in_sound_level Goosebumps_or_chills Melody_contour Changes_in_sound_level Melody_contour	Low_sound_level Expectations_or_anticipations Feel_like_singing Emotion_is_contagious Associations_to_a_thought Harmony Changes_in_sound_level Articulation_of_notes Changes_in_sound_level Emotion_is_contagious Expectations_or_anticipations Articulation_of_notes Associations_to_a_thought Dissonance Goosebumps_or_chills Melody_contour Articulation_of_notes Melody_contour	0.3747657713928794	0.062460961898813235
829	africa	KEX1195	KEX1195-0006	Baba Sissoko	not found	Mbife	3PNStDSCwPXkkk89DvgQYL	0	                         2013-01-22	0.796	0.344	0.527	4	-10.77	0	0.0364	0.92	0.00134	0.12	118.39	-0.694042404238998	-0.607134289012047	3	7.0	0.0	0.0	5.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	tristeza	Slow_tempo Music_is_stimulating Articulation_of_notes Conditioned Want_to_dance_or_move Associations_to_a_thought Slow_tempo Slow_tempo Slow_tempo Slow_tempoMinor_mode Minor_mode Facial_expressions Emotion_is_contagious Associations_to_a_thought Consonance Minor_mode Harmony Harmony Consonance	Slow_tempo Melody_contour Note_durations Associations_to_a_thought Emotion_is_contagious Associations_to_a_thought Melody_contour Visualize_a_mental_image	0.7132667617689016	0.0
830	africa	JK116914	JK116914-0010	King Kora	not found	Mamadu Bitike	758lZ3ZbLkkGFwxTNGKB9I	0	                         2002-01-01	0.603	0.45	0.418	10	-9.534	1	0.0273	0.87	0.0308	0.0953	120.489	-0.23046566078345	-1.12427111257184	3	11.0	3.0	0.0	4.0	4.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0	ceremonial triste Alegria Asombro	Low_sound_level Articulation_of_notes Note_durations Slow_tempo Dissonance Slow_tempo Low_sound_level Facial_expressions Articulation_of_notes Slow_tempo Changes_in_sound_level Note_durations Want_to_dance_or_move Melody_contourTimbre Harmony Timbre Vibrato Dissonance Harmony Facial_expressions Harmony Harmony Melody_contour Music_is_stimulating Music_is_stimulating Emotion_is_contagious	Articulation_of_notes Memories_of_somebody/something Associations_to_a_thought Visualize_a_mental_image Dissonance Emotion_is_contagious Articulation_of_notes Facial_expressions Melody_contour Melody_contour Facial_expressions Music_is_stimulating Keep_beat_with_fingers_or_feet High_sound_level	0.36330608537693004	0.09082652134423251
831	africa	KEX1252	KEX1252-0010	Bako Dagnon	not found	Fadeen Tô	1uz8Y3UavuSY4AEkF7xF0k	5	                         2009-01-01	0.718	0.257	0.423	5	-10.869	1	0.071	0.872	0.0179	0.109	115.674	-1.07452520311289	-1.10054923993149	3	12.0	5.0	4.0	3.0	0.0	0.0	3.0	1.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	1.0	asiática diferente SORPRESA Admiración Ruidosa	Dissonance Harmony High_sound_level Changes_in_sound_level Articulation_of_notes Harmony Goosebumps_or_chills Slow_tempo Facial_expressions Feel_pleasure Changes_in_sound_level Changes_in_sound_level Conditioned Dissonance Memories_of_somebody/something Timbre Left_me_in_awe Articulation_of_notesDissonance Minor_mode Feel_like_singing Changes_in_sound_level Music_is_stimulating Associations_to_a_thought Harmony Emotion_is_contagious Timbre Goosebumps_or_chills Changes_in_sound_level Changes_in_sound_level Expectations_or_anticipations Lyrics Timbre	Minor_mode Music_is_stimulating Changes_in_sound_level Emotion_is_contagious Associations_to_a_thought Melody_contour Harmony Goosebumps_or_chills Goosebumps_or_chills Conditioned Left_me_in_awe High_sound_level Changes_in_sound_level Note_durations	0.33305578684429643	0.0
832	africa	KEX1242	KEX1242-0002	Ali Farka Touré	Toumani Diabaté	Sabu Yerkoy	5wUA6MSNGGORassu6tHnAJ	43	                         2010-02-22	0.599	0.364	0.697	4	-12.63	1	0.0333	0.787	0.0658	0.0614	81.317	-0.606575094153046	0.199409380760113	4	7.0	4.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	repetitiva	Consonance Articulation_of_notes Keep_beat_with_fingers_or_feet Want_to_dance_or_move Feel_pleasure Slow_tempo Want_to_dance_or_move Harmony Slow_tempoMelody_contour Articulation_of_notes Harmony Melody_contour Major_mode Fast_tempo Feel_pleasure Harmony Melody_contour Want_to_dance_or_move Associations_to_a_thought Major_mode Note_durations	Major_mode Emotion_is_contagious Fast_tempo Want_to_dance_or_move Feel_pleasure Emotion_is_contagious Want_to_dance_or_move Articulation_of_notes Conditioned	0.8559201141226819	0.0
